Age,visit_per_week,weekend_ratio,avg_time_in_gym,num_classes_attended,ratio_cardio,ratio_strength,ratio_mind_body,sauna_session_impact,gender,abonoment_type,name_personal_trainer,uses_sauna,drink_abo,berry_boost,black_currant,coconut_pineapple,lemon,orange,passion_fruit,Gym_Cluster
45,3,0.3333333333333333,125,0.0,0.0,0.0,0.0,125,Male,Premium,No one,True,True,0,0,0,0,0,1,1
28,3,0.3333333333333333,90,0.0,0.0,0.0,0.0,0,Male,Premium,Hanna,False,False,0,0,0,0,0,0,1
16,4,0.25,77,1.0,0.0,1.0,0.0,0,Female,Premium,Hanna,False,False,0,0,0,0,0,0,2
36,4,0.25,32,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,True,0,0,1,0,0,1,1
19,2,0.0,57,0.0,0.0,0.0,0.0,57,Female,Standard,Mike,True,False,0,0,0,0,0,0,1
27,1,0.0,38,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,1,0,1,0,0,1
24,4,0.5,44,3.0,0.3333333333333333,0.3333333333333333,0.0,0,Female,Standard,No one,False,True,0,1,0,0,0,0,0
22,5,0.4,77,1.0,0.0,0.0,1.0,0,Male,Standard,Mike,False,True,0,1,0,0,0,0,0
49,3,0.0,33,0.0,0.0,0.0,0.0,0,Male,Standard,Chantal,False,True,0,1,0,0,0,1,1
15,3,0.6666666666666666,156,3.0,0.3333333333333333,0.0,0.6666666666666666,156,Male,Premium,Jeffrey,True,False,0,0,0,0,0,0,0
35,3,0.3333333333333333,60,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,1,0,0,0,0,0,1
24,5,0.4,69,3.0,0.3333333333333333,0.0,0.6666666666666666,69,Female,Standard,No one,True,False,0,0,0,0,0,0,0
41,5,0.4,93,0.0,0.0,0.0,0.0,93,Male,Standard,No one,True,True,0,0,1,0,1,0,1
36,3,0.6666666666666666,99,3.0,0.0,0.3333333333333333,0.6666666666666666,99,Male,Premium,Mike,True,True,0,1,0,0,0,0,0
35,2,0.5,136,3.0,0.0,0.3333333333333333,0.6666666666666666,136,Male,Premium,Jeffrey,True,True,0,0,0,0,0,1,0
32,3,0.3333333333333333,78,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,78,Male,Standard,No one,True,True,0,0,1,0,0,1,0
39,3,0.3333333333333333,37,0.0,0.0,0.0,0.0,0,Female,Standard,Hanna,False,True,0,0,0,0,1,0,1
28,5,0.4,128,2.0,0.5,0.5,0.0,128,Male,Premium,Chantal,True,False,0,0,0,0,0,0,0
23,2,0.0,89,3.0,0.6666666666666666,0.0,0.3333333333333333,89,Male,Premium,Hanna,True,False,0,0,0,0,0,0,0
40,3,0.3333333333333333,155,3.0,0.6666666666666666,0.3333333333333333,0.0,155,Male,Standard,No one,True,True,0,0,1,0,1,0,0
19,5,0.2,143,2.0,0.0,0.5,0.5,0,Female,Premium,Mike,False,True,1,0,0,0,1,0,0
41,2,1.0,105,2.0,0.5,0.5,0.0,0,Female,Standard,No one,False,True,0,0,1,1,0,0,2
24,4,0.5,97,2.0,0.5,0.5,0.0,0,Male,Standard,Hanna,False,False,0,0,0,0,0,0,0
37,3,0.3333333333333333,123,2.0,0.5,0.5,0.0,0,Male,Standard,Chantal,False,False,0,0,0,0,0,0,0
43,1,0.0,141,3.0,0.3333333333333333,0.3333333333333333,0.0,141,Female,Standard,No one,True,False,0,0,0,0,0,0,0
43,3,0.3333333333333333,125,0.0,0.0,0.0,0.0,125,Male,Premium,Mike,True,True,0,1,0,0,0,0,1
29,4,0.25,39,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,39,Female,Standard,Mike,True,False,0,0,0,0,0,0,0
44,4,0.25,34,0.0,0.0,0.0,0.0,34,Male,Premium,No one,True,False,0,0,0,0,0,0,1
27,2,0.0,108,1.0,0.0,1.0,0.0,0,Male,Standard,No one,False,True,0,0,0,0,1,1,2
34,5,0.2,116,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,1
18,4,0.25,75,3.0,0.3333333333333333,0.0,0.6666666666666666,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
30,2,0.5,140,0.0,0.0,0.0,0.0,0,Male,Premium,Chantal,False,True,0,0,1,0,0,0,1
19,1,1.0,177,0.0,0.0,0.0,0.0,0,Male,Standard,Jeffrey,False,True,0,0,1,0,1,0,1
27,1,0.0,178,1.0,0.0,1.0,0.0,178,Male,Premium,No one,True,True,1,0,0,1,0,0,2
47,2,0.0,37,2.0,0.5,0.0,0.5,37,Male,Premium,Chantal,True,False,0,0,0,0,0,0,0
42,2,0.0,141,0.0,0.0,0.0,0.0,141,Female,Premium,Hanna,True,False,0,0,0,0,0,0,1
34,3,0.3333333333333333,38,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
39,4,0.5,31,3.0,0.6666666666666666,0.0,0.3333333333333333,31,Male,Premium,No one,True,False,0,0,0,0,0,0,0
23,5,0.2,158,2.0,0.5,0.5,0.0,158,Female,Premium,No one,True,False,0,0,0,0,0,0,0
40,3,0.0,92,0.0,0.0,0.0,0.0,92,Male,Standard,Chantal,True,True,0,1,0,0,0,0,1
39,5,0.2,62,0.0,0.0,0.0,0.0,62,Male,Premium,Chantal,True,False,0,0,0,0,0,0,1
16,2,0.0,169,2.0,0.0,0.5,0.0,0,Female,Premium,Hanna,False,True,0,0,0,0,0,1,0
33,4,0.25,47,0.0,0.0,0.0,0.0,47,Female,Premium,Hanna,True,True,0,0,1,0,1,0,1
47,1,0.0,104,2.0,0.5,0.5,0.0,104,Male,Standard,No one,True,True,0,0,1,0,0,0,0
24,3,0.0,144,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
33,2,0.0,180,1.0,1.0,0.0,0.0,0,Female,Standard,Jeffrey,False,False,0,0,0,0,0,0,0
41,2,0.0,175,3.0,0.6666666666666666,0.3333333333333333,0.0,175,Male,Premium,Chantal,True,False,0,0,0,0,0,0,0
36,1,0.0,98,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,1,1,0,0,0,0,1
48,5,0.2,141,1.0,0.0,0.0,1.0,141,Female,Standard,Jeffrey,True,True,0,0,1,0,0,0,0
20,3,0.0,150,0.0,0.0,0.0,0.0,150,Female,Premium,No one,True,True,0,0,0,0,1,0,1
19,4,0.5,82,0.0,0.0,0.0,0.0,82,Female,Premium,No one,True,False,0,0,0,0,0,0,1
15,2,0.5,92,1.0,0.0,0.0,1.0,0,Male,Standard,No one,False,True,0,0,1,0,1,0,0
27,1,1.0,104,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,1,1,0,0,0,1
31,2,0.5,58,1.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,1
20,3,0.0,151,2.0,0.0,0.0,1.0,0,Male,Premium,Mike,False,True,0,0,0,0,1,0,0
13,3,0.3333333333333333,32,3.0,0.0,0.0,0.6666666666666666,0,Female,Standard,No one,False,True,0,0,0,0,0,1,0
17,2,0.5,56,2.0,0.0,0.5,0.5,56,Male,Premium,No one,True,False,0,0,0,0,0,0,0
43,2,0.0,75,0.0,0.0,0.0,0.0,75,Male,Standard,Mike,True,False,0,0,0,0,0,0,1
43,1,1.0,41,0.0,0.0,0.0,0.0,41,Male,Premium,Mike,True,False,0,0,0,0,0,0,1
12,2,0.5,90,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
49,5,0.2,51,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
33,3,0.0,165,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Female,Standard,No one,False,True,0,0,0,1,0,0,0
30,3,0.0,61,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,True,0,0,1,0,0,0,1
28,3,0.0,135,0.0,0.0,0.0,0.0,135,Female,Premium,No one,True,True,1,0,0,0,1,0,1
33,3,0.6666666666666666,93,0.0,0.0,0.0,0.0,93,Female,Standard,Chantal,True,False,0,0,0,0,0,0,1
16,3,0.3333333333333333,135,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
41,1,0.0,64,1.0,0.0,0.0,1.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
20,1,1.0,158,0.0,0.0,0.0,0.0,158,Male,Premium,No one,True,True,0,0,1,0,0,0,1
26,5,0.4,124,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,False,0,0,0,0,0,0,1
19,3,0.3333333333333333,85,3.0,0.3333333333333333,0.3333333333333333,0.0,0,Male,Standard,No one,False,True,0,0,0,1,0,0,0
43,5,0.2,156,3.0,0.3333333333333333,0.6666666666666666,0.0,156,Male,Premium,Chantal,True,False,0,0,0,0,0,0,0
41,1,1.0,156,1.0,0.0,0.0,1.0,0,Male,Standard,Mike,False,True,0,0,0,0,0,1,0
22,2,0.0,115,1.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,1,0,0,0,0,0,1
45,3,0.0,115,2.0,0.0,0.5,0.0,115,Female,Premium,Mike,True,True,0,0,1,0,1,0,0
14,5,0.4,138,3.0,0.0,0.6666666666666666,0.3333333333333333,0,Male,Premium,No one,False,True,1,0,1,0,0,0,0
26,1,0.0,176,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,0,1,0,1
46,1,0.0,134,2.0,0.5,0.5,0.0,0,Female,Premium,Chantal,False,False,0,0,0,0,0,0,0
35,5,0.4,110,0.0,0.0,0.0,0.0,0,Male,Premium,Chantal,False,True,1,0,1,0,0,0,1
18,2,0.5,161,0.0,0.0,0.0,0.0,0,Male,Standard,Jeffrey,False,True,0,0,1,0,1,0,1
29,4,0.25,174,2.0,0.5,0.0,0.0,174,Female,Standard,No one,True,True,0,0,0,1,0,0,0
27,2,0.5,88,0.0,0.0,0.0,0.0,0,Male,Premium,Chantal,False,True,0,0,1,0,1,0,1
36,1,0.0,109,0.0,0.0,0.0,0.0,109,Female,Premium,Mike,True,False,0,0,0,0,0,0,1
29,2,0.0,108,0.0,0.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,1
36,3,0.3333333333333333,105,1.0,1.0,0.0,0.0,0,Male,Standard,Chantal,False,True,0,0,0,0,0,1,0
36,4,0.25,30,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
12,5,0.2,130,1.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,1,0,0,0,0,1
34,2,0.5,63,0.0,0.0,0.0,0.0,63,Male,Premium,No one,True,True,0,0,1,0,0,0,1
44,2,0.5,160,0.0,0.0,0.0,0.0,160,Female,Premium,Hanna,True,True,0,0,0,1,1,0,1
46,3,0.0,54,1.0,0.0,0.0,1.0,54,Male,Premium,No one,True,False,0,0,0,0,0,0,0
37,1,1.0,95,1.0,1.0,0.0,0.0,0,Female,Standard,Mike,False,True,0,0,0,0,1,1,0
24,3,0.6666666666666666,94,0.0,0.0,0.0,0.0,94,Female,Premium,No one,True,False,0,0,0,0,0,0,1
46,4,0.25,102,2.0,0.0,0.0,0.5,102,Male,Premium,Hanna,True,True,0,0,0,1,1,0,0
20,2,0.5,165,0.0,0.0,0.0,0.0,165,Female,Premium,Hanna,True,True,0,0,0,0,1,0,1
32,3,0.3333333333333333,47,2.0,0.5,0.5,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,0
26,3,0.0,67,0.0,0.0,0.0,0.0,67,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
38,1,0.0,149,1.0,0.0,1.0,0.0,149,Female,Standard,No one,True,False,0,0,0,0,0,0,2
45,4,0.0,46,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,1,0,1,0,1
20,1,0.0,115,0.0,0.0,0.0,0.0,115,Female,Standard,No one,True,False,0,0,0,0,0,0,1
48,3,0.3333333333333333,67,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,1,0,0,0,1
41,4,0.0,68,0.0,0.0,0.0,0.0,0,Female,Premium,Jeffrey,False,True,0,1,1,0,0,0,1
24,2,0.5,75,0.0,0.0,0.0,0.0,0,Male,Standard,Jeffrey,False,True,1,1,0,0,0,0,1
47,3,0.3333333333333333,177,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,1,0,0,0,1,0,1
42,3,0.3333333333333333,95,2.0,1.0,0.0,0.0,95,Female,Premium,Chantal,True,False,0,0,0,0,0,0,0
33,1,0.0,56,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
24,4,0.5,168,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,1,1,0,0,0,1
29,1,0.0,63,3.0,0.6666666666666666,0.0,0.0,63,Male,Standard,Mike,True,False,0,0,0,0,0,0,0
30,4,0.25,130,1.0,1.0,0.0,0.0,130,Female,Standard,Jeffrey,True,True,1,1,0,0,0,0,0
46,5,0.2,177,2.0,0.5,0.0,0.5,177,Male,Standard,Chantal,True,True,0,0,0,0,1,0,0
36,1,0.0,98,1.0,0.0,0.0,1.0,98,Male,Standard,Chantal,True,True,0,1,0,0,0,0,0
29,4,0.25,97,2.0,1.0,0.0,0.0,97,Female,Standard,No one,True,False,0,0,0,0,0,0,0
34,3,0.3333333333333333,110,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,0,1,0,0,1
47,2,0.0,91,2.0,0.0,0.0,0.5,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
26,2,0.5,102,1.0,1.0,0.0,0.0,102,Female,Premium,Hanna,True,False,0,0,0,0,0,0,0
41,3,0.0,69,0.0,0.0,0.0,0.0,69,Female,Standard,No one,True,True,0,0,0,0,0,1,1
18,4,0.25,104,0.0,0.0,0.0,0.0,0,Male,Premium,Mike,False,False,0,0,0,0,0,0,1
48,2,0.0,106,3.0,0.3333333333333333,0.6666666666666666,0.0,106,Female,Premium,Jeffrey,True,True,0,0,0,1,0,0,0
25,5,0.4,152,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
40,4,0.5,93,1.0,0.0,0.0,1.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
27,4,0.25,130,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,True,0,0,0,0,1,0,1
34,2,0.5,172,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,1,0,0,0,0,0,1
30,2,0.5,119,3.0,0.3333333333333333,0.0,0.6666666666666666,0,Male,Premium,Chantal,False,True,1,0,0,0,1,0,0
30,2,0.5,117,0.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
19,1,0.0,179,1.0,0.0,0.0,0.0,179,Male,Premium,Hanna,True,False,0,0,0,0,0,0,1
49,5,0.4,56,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,1,0,0,0,1,0,1
27,1,1.0,144,1.0,1.0,0.0,0.0,144,Female,Standard,Chantal,True,True,1,0,0,0,0,0,0
38,1,0.0,47,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
47,2,0.5,75,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,True,0,0,0,0,1,0,1
39,3,0.6666666666666666,64,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,True,0,0,1,0,0,0,1
17,3,0.0,159,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,159,Male,Standard,No one,True,False,0,0,0,0,0,0,0
20,3,0.0,179,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
15,3,0.3333333333333333,135,0.0,0.0,0.0,0.0,135,Female,Standard,No one,True,False,0,0,0,0,0,0,1
38,3,0.6666666666666666,82,1.0,0.0,1.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,2
49,3,0.6666666666666666,42,0.0,0.0,0.0,0.0,42,Male,Premium,Chantal,True,True,0,1,0,0,1,0,1
28,4,0.5,38,0.0,0.0,0.0,0.0,38,Female,Standard,No one,True,False,0,0,0,0,0,0,1
38,5,0.4,175,0.0,0.0,0.0,0.0,175,Female,Standard,No one,True,True,0,0,0,0,0,1,1
49,3,0.6666666666666666,156,2.0,0.5,0.5,0.0,0,Male,Premium,Mike,False,False,0,0,0,0,0,0,0
32,1,1.0,120,0.0,0.0,0.0,0.0,120,Female,Standard,No one,True,True,0,0,0,1,0,0,1
18,3,0.0,62,1.0,1.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
18,2,0.5,49,2.0,0.5,0.0,0.5,0,Female,Premium,Hanna,False,False,0,0,0,0,0,0,0
40,2,0.5,38,2.0,0.0,1.0,0.0,38,Male,Premium,Hanna,True,False,0,0,0,0,0,0,2
42,5,0.4,129,3.0,0.0,0.6666666666666666,0.0,0,Male,Premium,Mike,False,True,1,0,0,0,0,1,0
28,4,0.25,141,0.0,0.0,0.0,0.0,141,Male,Standard,Mike,True,True,1,0,0,0,0,0,1
16,1,0.0,172,0.0,0.0,0.0,0.0,172,Female,Premium,No one,True,False,0,0,0,0,0,0,1
24,2,0.5,138,2.0,0.0,0.0,1.0,138,Female,Standard,Hanna,True,False,0,0,0,0,0,0,0
14,3,0.6666666666666666,177,0.0,0.0,0.0,0.0,0,Male,Standard,Hanna,False,True,0,0,0,0,0,1,1
20,3,0.0,150,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,False,0,0,0,0,0,0,1
41,1,0.0,84,2.0,0.5,0.0,0.0,0,Female,Standard,Chantal,False,True,0,1,0,0,0,0,0
23,2,0.0,68,0.0,0.0,0.0,0.0,68,Male,Premium,Chantal,True,True,0,0,1,1,0,0,1
49,3,0.3333333333333333,44,2.0,1.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,0
45,2,0.0,85,0.0,0.0,0.0,0.0,85,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
48,2,0.0,140,0.0,0.0,0.0,0.0,0,Female,Standard,Hanna,False,False,0,0,0,0,0,0,1
29,3,0.6666666666666666,72,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,1,0,0,1,0,1
31,5,0.4,105,3.0,0.3333333333333333,0.0,0.6666666666666666,105,Female,Standard,Chantal,True,False,0,0,0,0,0,0,0
29,1,0.0,142,1.0,0.0,0.0,1.0,0,Female,Premium,Mike,False,True,0,1,1,0,0,0,0
43,3,0.3333333333333333,166,3.0,0.0,0.6666666666666666,0.0,166,Male,Premium,Mike,True,True,0,0,0,0,1,1,0
29,2,0.5,57,0.0,0.0,0.0,0.0,57,Male,Standard,Hanna,True,False,0,0,0,0,0,0,1
45,2,0.5,167,1.0,1.0,0.0,0.0,167,Male,Standard,Hanna,True,False,0,0,0,0,0,0,0
29,1,0.0,74,0.0,0.0,0.0,0.0,74,Male,Standard,Mike,True,False,0,0,0,0,0,0,1
24,3,0.3333333333333333,128,2.0,1.0,0.0,0.0,128,Male,Standard,No one,True,True,0,0,0,1,0,0,0
39,3,0.3333333333333333,68,2.0,0.5,0.0,0.5,0,Female,Premium,Jeffrey,False,False,0,0,0,0,0,0,0
33,2,0.5,61,1.0,0.0,0.0,0.0,61,Male,Standard,Mike,True,True,0,1,0,0,0,0,1
17,2,0.0,41,0.0,0.0,0.0,0.0,41,Female,Standard,No one,True,True,1,0,1,0,0,0,1
35,4,0.0,178,0.0,0.0,0.0,0.0,178,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
39,3,0.3333333333333333,33,1.0,1.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
25,2,0.0,170,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,1,0,0,1,0,0,1
14,1,0.0,92,0.0,0.0,0.0,0.0,92,Male,Premium,No one,True,True,1,0,0,0,0,0,1
40,3,0.3333333333333333,154,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,0
25,1,1.0,55,0.0,0.0,0.0,0.0,55,Female,Premium,No one,True,True,1,0,0,0,0,1,1
36,2,1.0,162,2.0,0.5,0.0,0.5,0,Female,Premium,Jeffrey,False,False,0,0,0,0,0,0,0
25,3,0.0,63,3.0,0.3333333333333333,0.0,0.3333333333333333,63,Male,Premium,No one,True,False,0,0,0,0,0,0,0
24,2,0.5,115,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Premium,No one,False,True,0,1,0,0,1,0,0
35,2,0.5,81,2.0,0.5,0.5,0.0,0,Female,Premium,No one,False,True,0,1,0,0,0,0,0
31,4,0.5,141,2.0,0.0,0.5,0.0,0,Male,Standard,Mike,False,True,0,0,1,0,0,1,0
32,5,0.4,132,0.0,0.0,0.0,0.0,132,Male,Premium,No one,True,True,1,0,0,0,1,0,1
48,3,0.6666666666666666,135,2.0,0.0,0.0,0.5,135,Male,Premium,Hanna,True,False,0,0,0,0,0,0,0
45,4,0.5,57,0.0,0.0,0.0,0.0,57,Male,Standard,Hanna,True,False,0,0,0,0,0,0,1
22,3,0.0,121,1.0,1.0,0.0,0.0,121,Female,Premium,Chantal,True,False,0,0,0,0,0,0,0
39,5,0.4,157,2.0,0.0,0.0,0.5,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,0
45,2,0.0,175,2.0,0.5,0.0,0.5,0,Female,Standard,Mike,False,True,0,0,0,0,1,1,0
17,2,0.0,166,1.0,0.0,0.0,0.0,166,Female,Standard,Mike,True,True,1,0,0,0,1,0,1
35,2,1.0,103,1.0,1.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
33,5,0.4,122,3.0,0.3333333333333333,0.3333333333333333,0.0,122,Female,Premium,No one,True,True,1,0,1,0,0,0,0
14,2,0.0,70,0.0,0.0,0.0,0.0,70,Male,Standard,No one,True,False,0,0,0,0,0,0,1
40,1,0.0,90,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,1,0,0,1,0,0,1
23,2,0.0,134,2.0,0.5,0.0,0.5,0,Female,Premium,Jeffrey,False,True,0,0,0,0,1,1,0
14,2,0.0,161,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
12,5,0.2,56,1.0,1.0,0.0,0.0,56,Female,Standard,No one,True,True,0,0,0,0,0,1,0
15,2,0.5,150,0.0,0.0,0.0,0.0,0,Male,Standard,Hanna,False,False,0,0,0,0,0,0,1
20,3,0.3333333333333333,158,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
21,3,0.3333333333333333,118,0.0,0.0,0.0,0.0,0,Female,Premium,Chantal,False,True,0,0,0,0,1,0,1
29,2,0.5,80,0.0,0.0,0.0,0.0,80,Female,Premium,Chantal,True,True,0,0,1,0,1,0,1
24,3,0.6666666666666666,133,0.0,0.0,0.0,0.0,133,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
29,2,0.5,140,0.0,0.0,0.0,0.0,140,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
14,3,0.0,171,1.0,1.0,0.0,0.0,171,Female,Premium,No one,True,False,0,0,0,0,0,0,0
49,1,0.0,77,3.0,0.3333333333333333,0.6666666666666666,0.0,0,Male,Standard,No one,False,True,0,0,0,0,1,0,0
37,3,0.3333333333333333,37,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
19,4,0.25,134,1.0,1.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
23,2,0.0,52,0.0,0.0,0.0,0.0,52,Male,Premium,No one,True,True,1,0,0,0,1,0,1
34,2,0.0,94,0.0,0.0,0.0,0.0,94,Female,Premium,Mike,True,True,0,0,0,0,0,1,1
18,3,0.0,87,3.0,0.6666666666666666,0.0,0.3333333333333333,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
27,3,0.3333333333333333,122,0.0,0.0,0.0,0.0,0,Male,Premium,Hanna,False,True,0,0,0,0,0,1,1
47,5,0.4,89,0.0,0.0,0.0,0.0,89,Male,Premium,No one,True,False,0,0,0,0,0,0,1
30,2,0.5,159,0.0,0.0,0.0,0.0,159,Male,Standard,Mike,True,False,0,0,0,0,0,0,1
40,2,0.5,79,3.0,0.6666666666666666,0.0,0.3333333333333333,79,Male,Premium,Jeffrey,True,True,1,0,0,0,1,0,0
20,1,0.0,94,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
36,3,0.3333333333333333,76,0.0,0.0,0.0,0.0,0,Male,Premium,Hanna,False,False,0,0,0,0,0,0,1
45,4,0.25,50,0.0,0.0,0.0,0.0,50,Female,Premium,Hanna,True,True,0,0,1,0,0,1,1
36,3,0.6666666666666666,89,3.0,0.6666666666666666,0.0,0.3333333333333333,89,Female,Premium,No one,True,False,0,0,0,0,0,0,0
36,1,0.0,83,0.0,0.0,0.0,0.0,83,Female,Premium,No one,True,True,0,1,0,0,1,0,1
16,1,0.0,67,2.0,0.0,0.5,0.5,67,Male,Standard,No one,True,False,0,0,0,0,0,0,0
24,3,0.3333333333333333,49,0.0,0.0,0.0,0.0,49,Female,Standard,Mike,True,False,0,0,0,0,0,0,1
36,1,0.0,70,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,1,0,0,0,1
40,1,1.0,106,2.0,0.5,0.5,0.0,106,Female,Standard,No one,True,False,0,0,0,0,0,0,2
40,2,0.0,137,1.0,0.0,1.0,0.0,0,Female,Premium,Jeffrey,False,False,0,0,0,0,0,0,2
14,2,1.0,66,0.0,0.0,0.0,0.0,66,Female,Premium,Chantal,True,False,0,0,0,0,0,0,1
33,1,0.0,157,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
43,1,1.0,53,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,1
48,2,0.0,125,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Male,Standard,No one,False,True,1,1,0,0,0,0,0
12,5,0.2,113,0.0,0.0,0.0,0.0,113,Female,Standard,No one,True,False,0,0,0,0,0,0,1
39,4,0.25,62,2.0,0.0,0.0,0.5,62,Male,Premium,Chantal,True,True,0,0,1,1,0,0,0
30,3,0.6666666666666666,76,1.0,0.0,0.0,1.0,76,Male,Premium,No one,True,True,1,1,0,0,0,0,0
24,3,0.6666666666666666,40,1.0,0.0,1.0,0.0,40,Female,Standard,No one,True,False,0,0,0,0,0,0,2
47,1,0.0,50,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,0,0,1,0,0,1
34,1,1.0,122,3.0,0.6666666666666666,0.0,0.0,0,Male,Standard,No one,False,True,0,1,0,0,0,1,0
30,1,0.0,77,0.0,0.0,0.0,0.0,77,Male,Premium,No one,True,True,0,0,0,1,0,0,1
23,1,0.0,49,2.0,0.0,0.5,0.5,49,Female,Standard,No one,True,True,0,0,1,0,0,1,0
24,1,0.0,138,3.0,0.3333333333333333,0.3333333333333333,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
13,2,0.0,93,0.0,0.0,0.0,0.0,93,Male,Standard,No one,True,True,0,0,1,0,0,0,1
18,4,0.25,160,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,1,0,0,0,0,1
45,5,0.4,78,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,1,0,0,0,1,1
41,1,1.0,67,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,0,0,0,0,1,1
